HDI Rank,Country,1980,1985,1990,1995,2000,2005,2010,2011,2012,2013,2014
156, Solomon Islands,0.417,0.404,0.413,0.441,0.402,0.405,0.393,0.409,0.413,0.414,0.413
116, South Africa,0.708,0.698,0.695,0.689,0.691,0.709,0.721,0.723,0.724,0.725,0.725
169, South Sudan,,,,,,,0.513,0.471,0.459,0.464,0.476
26, Spain,0.789,0.796,0.828,0.837,0.864,0.876,0.874,0.872,0.87,0.869,0.872
73, Sri Lanka,0.49,0.514,0.529,0.559,0.587,0.613,0.652,0.662,0.674,0.683,0.692
167, Sudan,,,0.419,0.437,0.46,0.484,0.515,0.532,0.547,0.548,0.55
103, Suriname,0.735,0.748,0.704,0.693,0.696,0.727,0.753,0.754,0.757,0.76,0.763
150, Swaziland,0.564,0.562,0.594,0.599,0.602,0.619,0.604,0.604,0.603,0.605,0.606
14, Sweden,0.837,0.848,0.862,0.861,0.893,0.911,0.92,0.923,0.922,0.923,0.925
3, Switzerland,0.909,0.918,0.931,0.926,0.946,0.954,0.96,0.953,0.955,0.956,0.957
134, Syrian Arab Republic,0.571,0.565,0.525,0.57,0.572,0.594,0.608,0.601,0.568,0.533,0.499
129, Tajikistan,,,0.543,0.377,0.367,0.425,0.459,0.467,0.474,0.481,0.487
151, Tanzania (United Republic of),0.414,0.397,0.4,0.392,0.407,0.438,0.457,0.464,0.467,0.474,0.481
93, Thailand,0.538,0.563,0.625,0.681,0.676,0.701,0.727,0.727,0.736,0.736,0.739
81, The former Yugoslav Republic of Macedonia,,,0.687,0.655,0.669,0.681,0.71,0.713,0.712,0.715,0.72
133, Timor-Leste,,,,,0.466,0.472,0.63,0.661,0.634,0.623,0.602
162, Togo,0.415,0.373,0.386,0.366,0.38,0.37,0.359,0.36,0.358,0.36,0.379
100, Tonga,0.489,0.551,0.549,0.568,0.578,0.588,0.59,0.595,0.595,0.59,0.593
64, Trinidad and Tobago,0.778,0.748,0.719,0.723,0.779,0.839,0.85,0.834,0.836,0.838,0.841
96, Tunisia,0.596,0.602,0.604,0.616,0.647,0.671,0.696,0.691,0.697,0.699,0.702
72, Turkey,0.658,0.676,0.703,0.714,0.733,0.757,0.771,0.782,0.784,0.788,0.79
109, Turkmenistan,,,0.67,0.581,0.593,0.621,0.683,0.696,0.71,0.723,0.736
.., Tuvalu,0.479,0.467,0.554,0.572,0.61,0.595,0.596,0.595,0.595,0.596,0.599
163, Uganda,0.299,0.291,0.305,0.332,0.351,0.373,0.408,0.417,0.418,0.417,0.42
81, Ukraine,,,0.707,0.591,0.58,0.646,0.657,0.664,0.665,0.666,0.665
