HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013
.., Tuvalu,57.1,51.1,42.5,36.9,32,31.1,30.1,29.2
163, Uganda,178.7,165.4,147,108.5,78.4,73.9,68.9,66.1
81, Ukraine,19.6,20.5,18.4,14.5,11.8,11.2,10.6,10
41, United Arab Emirates,16.5,13.1,11.2,9.8,8.8,8.7,8.5,8.2
14, United Kingdom,9.3,7.2,6.6,6,5.2,5,4.8,4.6
8, United States,11.2,9.5,8.4,8,7.4,7.2,7.1,6.9
52, Uruguay,23.1,20.6,16.8,14.3,12.3,12,11.6,11.1
114, Uzbekistan,71.4,69.7,63.9,54.9,46.8,45.4,43.9,42.5
134, Vanuatu,33.1,26.7,23.1,20.7,18.5,18,17.5,16.9
71, Venezuela (Bolivarian Republic of),29.5,26.1,21.3,18.4,16,15.7,15.3,14.9
116, Viet Nam,50.6,41.7,35.1,30,25.9,25.2,24.5,23.8
160, Yemen,124.8,111.1,95.7,75.1,58.8,56.1,53.6,51.3
139, Zambia,192.5,188.1,168.8,126.8,101.4,95.9,89.8,87.4
155, Zimbabwe,74.6,94.6,102.6,96.6,96,94,88.5,88.5
